54451	High Society Top Hat	54440	Dreamcloth	4	
54451	High Society Top Hat	2325	Black Dye	1	
54451	High Society Top Hat	2605	Green Dye	1	
54451	High Society Top Hat	2321	Fine Thread	4	
54471	Deathsilk Belt	53643	Bolt of Embersilk Cloth	2	
54471	Deathsilk Belt	38426	Eternium Thread	2	
54472	Deathsilk Leggings	53643	Bolt of Embersilk Cloth	3	
54472	Deathsilk Leggings	38426	Eternium Thread	2	
54477	Deathsilk Boots	53643	Bolt of Embersilk Cloth	3	
54477	Deathsilk Boots	38426	Eternium Thread	2	
54478	Deathsilk Gloves	53643	Bolt of Embersilk Cloth	7	
54478	Deathsilk Gloves	52325	Volatile Fire	4	
54479	Spiritmend Shoulders	53643	Bolt of Embersilk Cloth	9	
54479	Spiritmend Shoulders	52326	Volatile Water	5	
54480	Spiritmend Bracers	53643	Bolt of Embersilk Cloth	4	
54480	Spiritmend Bracers	38426	Eternium Thread	2	
54481	Spiritmend Belt	53643	Bolt of Embersilk Cloth	4	
54481	Spiritmend Belt	38426	Eternium Thread	2	
54485	Spiritmend Cowl	53643	Bolt of Embersilk Cloth	15	
54485	Spiritmend Cowl	52326	Volatile Water	6	
54486	Spiritmend Robe	53643	Bolt of Embersilk Cloth	6	
54486	Spiritmend Robe	38426	Eternium Thread	2	
54849	Obsidium Bar	53038	Obsidium Ore	2	
54853	Hardened Obsidium Belt	65365	Folded Obsidium	4	
54853	Hardened Obsidium Belt	52327	Volatile Earth	1	
54854	Hardened Obsidium Boots	65365	Folded Obsidium	5	
55022	Hardened Obsidium Legguards	65365	Folded Obsidium	2	
55022	Hardened Obsidium Legguards	52186	Elementium Bar	10	
55025	Redsteel Bracers	65365	Folded Obsidium	3	
55027	Redsteel Belt	65365	Folded Obsidium	4	
55027	Redsteel Belt	52327	Volatile Earth	1	
55029	Redsteel Shoulders	65365	Folded Obsidium	3	
55029	Redsteel Shoulders	52186	Elementium Bar	6	
55031	Redsteel Helm	52186	Elementium Bar	15	
55033	Stormforged Bracers	65365	Folded Obsidium	3	
55034	Stormforged Gauntlets	65365	Folded Obsidium	6	
55034	Stormforged Gauntlets	52327	Volatile Earth	8	
55037	Stormforged Shoulders	65365	Folded Obsidium	2	
55037	Stormforged Shoulders	52186	Elementium Bar	8	
55039	Stormforged Helm	52186	Elementium Bar	20	
55039	Stormforged Helm	52327	Volatile Earth	8	
55043	Decapitator's Razor	65365	Folded Obsidium	20	
55043	Decapitator's Razor	52327	Volatile Earth	8	
55053	Obsidium Skeleton Key	65365	Folded Obsidium	2	
55054	Ebonsteel Belt Buckle	52327	Volatile Earth	4	
55054	Ebonsteel Belt Buckle	52186	Elementium Bar	4	
55054	Ebonsteel Belt Buckle	51950	Pyrium Bar	4	
55057	Pyrium Weapon Chain	51950	Pyrium Bar	1	
55070	Elementium Stormshield	53039	Hardened Elementium Bar	3	
55070	Elementium Stormshield	58480	Truegold	3	
55070	Elementium Stormshield	52078	Chaos Orb	1	
55246	Obsidium Bladespear	65365	Folded Obsidium	12	
55246	Obsidium Bladespear	52327	Volatile Earth	10	
55246	Obsidium Bladespear	52325	Volatile Fire	4	
56477	Savage Armor Kit	52976	Savage Leather	5	
56480	Savage Cloak	52976	Savage Leather	7	
56480	Savage Cloak	38426	Eternium Thread	1	
56481	Tsunami Bracers	52976	Savage Leather	10	
56481	Tsunami Bracers	38426	Eternium Thread	1	
56482	Tsunami Belt	52976	Savage Leather	12	
56482	Tsunami Belt	38426	Eternium Thread	1	
56483	Darkbrand Bracers	52976	Savage Leather	7	
56483	Darkbrand Bracers	38426	Eternium Thread	1	
56490	Tsunami Gloves	52976	Savage Leather	12	
56490	Tsunami Gloves	38426	Eternium Thread	1	
56491	Darkbrand Boots	52976	Savage Leather	10	
56491	Darkbrand Boots	38426	Eternium Thread	1	
56494	Tsunami Boots	52976	Savage Leather	7	
56494	Tsunami Boots	38426	Eternium Thread	1	
56495	Darkbrand Shoulders	52976	Savage Leather	12	
56495	Darkbrand Shoulders	38426	Eternium Thread	1	
56498	Tsunami Shoulders	52982	Deepsea Scale	20	
56499	Darkbrand Belt	52976	Savage Leather	7	
56499	Darkbrand Belt	38426	Eternium Thread	1	
56502	Scorched Leg Armor	52976	Savage Leather	6	
56502	Scorched Leg Armor	52325	Volatile Fire	4	
56503	Twilight Leg Armor	52976	Savage Leather	6	
56503	Twilight Leg Armor	52326	Volatile Water	4	
56505	Darkbrand Helm	56516	Heavy Savage Leather	5	
56508	Tsunami Leggings	52976	Savage Leather	12	
56508	Tsunami Leggings	38426	Eternium Thread	1	
56509	Darkbrand Chestguard	52976	Savage Leather	12	
56509	Darkbrand Chestguard	38426	Eternium Thread	1	
56513	Darkbrand Leggings	56516	Heavy Savage Leather	4	
56513	Darkbrand Leggings	52327	Volatile Earth	12	
56516	Heavy Savage Leather	52976	Savage Leather	5	
56519	Cloak of War	52979	Blackened Dragonscale	60	
56550	Dragonscale Leg Armor	52979	Blackened Dragonscale	20	
56550	Dragonscale Leg Armor	52980	Pristine Hide	1	
56850	Deepstone Oil	53065	Albino Cavefish	1	
57099	Mysterious Potion	56850	Deepstone Oil	2	
57099	Mysterious Potion	3371	Crystal Vial	1	
57191	Mythical Healing Potion	52987	Twilight Jasmine	1	
57191	Mythical Healing Potion	3371	Crystal Vial	1	
57192	Mythical Mana Potion	52983	Cinderbloom	1	
57192	Mythical Mana Potion	52988	Whiptail	1	
57192	Mythical Mana Potion	3371	Crystal Vial	1	
57193	Mighty Rejuvenation Potion	52988	Whiptail	2	
57193	Mighty Rejuvenation Potion	52329	Volatile Life	1	
57193	Mighty Rejuvenation Potion	3371	Crystal Vial	1	
58084	Ghost Elixir	52983	Cinderbloom	2	
58084	Ghost Elixir	3371	Crystal Vial	1	
58085	Flask of Steelskin	52329	Volatile Life	8	
58085	Flask of Steelskin	52983	Cinderbloom	8	
58085	Flask of Steelskin	52987	Twilight Jasmine	8	
58085	Flask of Steelskin	3371	Crystal Vial	1	
58088	Flask of Titanic Strength	52329	Volatile Life	8	
58088	Flask of Titanic Strength	52983	Cinderbloom	8	
58088	Flask of Titanic Strength	52988	Whiptail	8	
58088	Flask of Titanic Strength	3371	Crystal Vial	1	
58089	Elixir of the Naga	52984	Stormvine	1	
58089	Elixir of the Naga	52985	Azshara's Veil	1	
58089	Elixir of the Naga	3371	Crystal Vial	1	
58090	Earthen Potion	52984	Stormvine	2	
58090	Earthen Potion	3371	Crystal Vial	1	
58091	Volcanic Potion	52983	Cinderbloom	1	
58091	Volcanic Potion	52985	Azshara's Veil	1	
58091	Volcanic Potion	3371	Crystal Vial	1	
58092	Elixir of the Cobra	52985	Azshara's Veil	1	
58092	Elixir of the Cobra	52983	Cinderbloom	1	
58092	Elixir of the Cobra	3371	Crystal Vial	1	
58093	Elixir of Deep Earth	52986	Heartblossom	2	
58093	Elixir of Deep Earth	3371	Crystal Vial	1	
58094	Elixir of Impossible Accuracy	52983	Cinderbloom	1	
58094	Elixir of Impossible Accuracy	52986	Heartblossom	1	
58094	Elixir of Impossible Accuracy	3371	Crystal Vial	1	
58142	Deathblood Venom	52984	Stormvine	2	
58142	Deathblood Venom	3371	Crystal Vial	1	
58144	Elixir of Mighty Speed	52984	Stormvine	1	
58144	Elixir of Mighty Speed	52987	Twilight Jasmine	1	
58144	Elixir of Mighty Speed	3371	Crystal Vial	1	
58145	Potion of the Tol'vir	52984	Stormvine	1	
58145	Potion of the Tol'vir	52988	Whiptail	1	
58145	Potion of the Tol'vir	3371	Crystal Vial	1	
58146	Golemblood Potion	52329	Volatile Life	1	
58146	Golemblood Potion	52986	Heartblossom	1	
58146	Golemblood Potion	3371	Crystal Vial	1	
58148	Elixir of the Master	52987	Twilight Jasmine	1	
58148	Elixir of the Master	52986	Heartblossom	1	
58148	Elixir of the Master	3371	Crystal Vial	1	
58480	Truegold	51950	Pyrium Bar	3	
58480	Truegold	52325	Volatile Fire	10	
58480	Truegold	52328	Volatile Air	10	
58480	Truegold	52326	Volatile Water	10	
58487	Potion of Deepholm	52986	Heartblossom	5	
58487	Potion of Deepholm	3371	Crystal Vial	1	
58488	Potion of Treasure Finding	52983	Cinderbloom	8	
58488	Potion of Treasure Finding	52984	Stormvine	4	
58488	Potion of Treasure Finding	52986	Heartblossom	6	
58488	Potion of Treasure Finding	52988	Whiptail	4	
58488	Potion of Treasure Finding	3371	Crystal Vial	1	
58489	Potion of Illusion	52329	Volatile Life	3	
58489	Potion of Illusion	52985	Azshara's Veil	1	
58489	Potion of Illusion	3371	Crystal Vial	1	
59594	Gnomish X-Ray Scope	53039	Hardened Elementium Bar	2	
59594	Gnomish X-Ray Scope	52192	Dream Emerald	2	
59595	R19 Threatfinder	54849	Obsidium Bar	6	
59595	R19 Threatfinder	60224	Handful of Obsidium Bolts	6	
59595	R19 Threatfinder	52179	Alicite	2	
59596	Safety Catch Removal Kit	54849	Obsidium Bar	10	
59596	Safety Catch Removal Kit	60224	Handful of Obsidium Bolts	10	
59597	Personal World Destroyer	54849	Obsidium Bar	10	
59597	Personal World Destroyer	60224	Handful of Obsidium Bolts	8	
59597	Personal World Destroyer	67749	Electrified Ether	8	
60216	De-Weaponized Mechanical Companion	54849	Obsidium Bar	12	
60216	De-Weaponized Mechanical Companion	60224	Handful of Obsidium Bolts	4	
60216	De-Weaponized Mechanical Companion	67749	Electrified Ether	8	
60216	De-Weaponized Mechanical Companion	52182	Jasper	2	
60217	Elementium Toolbox	52186	Elementium Bar	15	
60217	Elementium Toolbox	52327	Volatile Earth	12	
60218	Lure Master Tackle Box	52186	Elementium Bar	20	
60218	Lure Master Tackle Box	60224	Handful of Obsidium Bolts	4	
60222	Authentic Jr. Engineer Goggles	54849	Obsidium Bar	8	
60222	Authentic Jr. Engineer Goggles	52181	Hessonite	2	
60222	Authentic Jr. Engineer Goggles	52976	Savage Leather	2	
60223	High-Powered Bolt Gun	54849	Obsidium Bar	10	
60223	High-Powered Bolt Gun	60224	Handful of Obsidium Bolts	8	
60223	High-Powered Bolt Gun	67749	Electrified Ether	4	
60224	Handful of Obsidium Bolts	54849	Obsidium Bar	2	
60403	Elementium Dragonling	60224	Handful of Obsidium Bolts	2	
60403	Elementium Dragonling	67749	Electrified Ether	8	
60403	Elementium Dragonling	52186	Elementium Bar	16	
60403	Elementium Dragonling	53010	Embersilk Cloth	20	
60838	Mysterious Fortune Card	39354	Light Parchment	1	
60838	Mysterious Fortune Card	61978	Blackfallow Ink	1	
61978	Blackfallow Ink	61979	Ashen Pigment	2	
61981	Inferno Ink	61980	Burning Embers	2	
62251	Runescroll of Fortitude II	39354	Light Parchment	5	
62251	Runescroll of Fortitude II	61981	Inferno Ink	5	
62649	Fortune Cookie	30817	Simple Flour	1	
62649	Fortune Cookie	60838	Mysterious Fortune Card	1	
62659	Hearty Seafood Soup	62791	Blood Shrimp	1	
62665	Basilisk Liverdog	62783	Basilisk "Liver"	1	
62667	Mushroom Sauce Mudfish	53066	Blackbelly Mudfish	1	
62669	Skewered Eel	53070	Fathom Eel	1	
62673	Feathered Lure	62785	Delicate Wing	1	
62675	Starfire Espresso	62786	Cocoa Beans	1	
62675	Starfire Espresso	159	Refreshing Spring Water	1	
62676	Blackened Surprise	62778	Toughened Flesh	1	
62790	Darkbrew Lager	2596	Skin of Dwarven Stout	2	
62790	Darkbrew Lager	2595	Jug of Badlands Bourbon	1	
63388	Dust of Disappearance	61978	Blackfallow Ink	1	
63416	Glyph of Rapid Teleportation	39354	Light Parchment	1	
63416	Glyph of Rapid Teleportation	43122	Shimmering Ink	3	
63420	Glyph of Vanish	39354	Light Parchment	1	
63420	Glyph of Vanish	61978	Blackfallow Ink	3	
63539	Glyph of Inferno Blast	39354	Light Parchment	1	
63539	Glyph of Inferno Blast	43120	Celestial Ink	3	
64493	Glyph of Blind	39354	Light Parchment	1	
64493	Glyph of Blind	43120	Celestial Ink	3	
64670	Vanishing Powder	39774	Midnight Ink	1	
65365	Folded Obsidium	54849	Obsidium Bar	2	
65891	Vial of the Sands	65892	Pyrium-Laced Crystalline Vial	1	
65891	Vial of the Sands	65893	Sands of Time	8	
65891	Vial of the Sands	58480	Truegold	12	
65891	Vial of the Sands	58087	Flask of the Winds	8	
65891	Vial of the Sands	58088	Flask of Titanic Strength	8	
65891	Vial of the Sands	56850	Deepstone Oil	8	
66918	Glyph of Protector of the Innocent	39354	Light Parchment	1	
66918	Glyph of Protector of the Innocent	43116	Lion's Ink	3	
67274	Enchanted Lantern	52721	Heavenly Shard	8	
67274	Enchanted Lantern	52722	Maelstrom Crystal	1	
67274	Enchanted Lantern	52555	Hypnotic Dust	8	
67275	Magic Lamp	52721	Heavenly Shard	8	
67275	Magic Lamp	52722	Maelstrom Crystal	1	
67275	Magic Lamp	52719	Greater Celestial Essence	4	
67415	Draught of War	52983	Cinderbloom	1	
67415	Draught of War	3371	Crystal Vial	1	
67483	Glyph of Recklessness	39354	Light Parchment	1	
67483	Glyph of Recklessness	39774	Midnight Ink	3	
67486	Glyph of the Predator	39354	Light Parchment	1	
67486	Glyph of the Predator	43126	Ink of the Sea	3	
67749	Electrified Ether	52328	Volatile Air	2	
68039	Glyph of the Treant	39354	Light Parchment	1	
68039	Glyph of the Treant	43124	Ethereal Ink	3	
68049	Heat-Treated Spinning Lure	60224	Handful of Obsidium Bolts	1	
68049	Heat-Treated Spinning Lure	52186	Elementium Bar	4	
68049	Heat-Treated Spinning Lure	52325	Volatile Fire	1	
70136	Royal Scribe's Satchel	52980	Pristine Hide	3	
70136	Royal Scribe's Satchel	61981	Inferno Ink	3	
70138	Luxurious Silk Gem Bag	54440	Dreamcloth	3	
71876	Quick Lightstone	71806	Lightstone	1	
72092	Ghost Iron Ore	97512	Ghost Iron Nugget	9	
72093	Kyparite	97546	Kyparite Fragment	9	
72095	Trillium Bar	72094	Black Trillium Ore	2	
72095	Trillium Bar	72103	White Trillium Ore	2	
72096	Ghost Iron Bar	72092	Ghost Iron Ore	2	
72104	Living Steel	72095	Trillium Bar	6	
72163	Magnificent Hide	72120	Exotic Leather	50	
72234	Green Tea Leaf	97619	Torn Green Tea Leaf	9	
72235	Silkweed	97621	Silkweed Stem	9	
72237	Rain Poppy	97620	Rain Poppy Petal	9	
72985	Windwool Bandage	72988	Windwool Cloth	1	
72986	Heavy Windwool Bandage	72988	Windwool Cloth	3	
74247	Ethereal Shard	74252	Small Ethereal Shard	2	
74248	Sha Crystal	74247	Ethereal Shard	5	
74249	Spirit Dust	74250	Mysterious Essence	1	
74641	Fish Cake	74866	Golden Carp	2	
74642	Charbroiled Tiger Steak	74833	Raw Tiger Steak	1	
74646	Black Pepper Ribs and Shrimp	74661	Black Pepper	1	
74646	Black Pepper Ribs and Shrimp	74857	Giant Mantis Shrimp	5	
74646	Black Pepper Ribs and Shrimp	74834	Mushan Ribs	5	
74646	Black Pepper Ribs and Shrimp	74840	Green Cabbage	25	
74647	Valley Stir Fry	74864	Reef Octopus	1	
74647	Valley Stir Fry	74839	Wildfowl Breast	1	
74648	Sea Mist Rice Noodles	74662	Rice Flour	1	
74648	Sea Mist Rice Noodles	74861	Tiger Gourami	5	
74648	Sea Mist Rice Noodles	74837	Raw Turtle Meat	5	
74648	Sea Mist Rice Noodles	74843	Scallions	25	
74649	Braised Turtle	74837	Raw Turtle Meat	1	
74649	Braised Turtle	74841	Juicycrunch Carrot	5	
74650	Mogu Fish Stew	74661	Black Pepper	1	
74650	Mogu Fish Stew	74859	Emperor Salmon	5	
74650	Mogu Fish Stew	75014	Raw Crocolisk Belly	5	
74650	Mogu Fish Stew	74842	Mogu Pumpkin	25	
74651	Shrimp Dumplings	74857	Giant Mantis Shrimp	1	
74652	Fire Spirit Salmon	74859	Emperor Salmon	1	
74652	Fire Spirit Salmon	74843	Scallions	5	
74653	Steamed Crab Surprise	74662	Rice Flour	1	
74653	Steamed Crab Surprise	74863	Jewel Danio	5	
74653	Steamed Crab Surprise	74838	Raw Crab Meat	5	
74653	Steamed Crab Surprise	74850	White Turnip	25	
74654	Wildfowl Roast	74839	Wildfowl Breast	1	
74655	Twin Fish Platter	74865	Krasarang Paddlefish	2	
74656	Chun Tian Spring Rolls	74662	Rice Flour	1	
74656	Chun Tian Spring Rolls	74860	Redbelly Mandarin	5	
74656	Chun Tian Spring Rolls	74833	Raw Tiger Steak	5	
74656	Chun Tian Spring Rolls	74844	Red Blossom Leek	25	
74919	Pandaren Banquet	74853	100 Year Soy Sauce	1	
74919	Pandaren Banquet	74863	Jewel Danio	10	
74919	Pandaren Banquet	74833	Raw Tiger Steak	10	
74919	Pandaren Banquet	74849	Pink Turnip	50	
75016	Great Pandaren Banquet	74853	100 Year Soy Sauce	1	
75016	Great Pandaren Banquet	74863	Jewel Danio	20	
75016	Great Pandaren Banquet	74833	Raw Tiger Steak	20	
75016	Great Pandaren Banquet	74849	Pink Turnip	100	
75037	Jade Witch Brew	74846	Witchberries	5	
75037	Jade Witch Brew	74847	Jade Squash	5	
75038	Mad Brewer's Breakfast	74661	Black Pepper	1	
75038	Mad Brewer's Breakfast	74849	Pink Turnip	50	
75119	Vicious Pyrium Shoulders	52186	Elementium Bar	12	
75119	Vicious Pyrium Shoulders	52325	Volatile Fire	10	
76061	Spirit of Harmony	89112	Mote of Harmony	9	
76075	Mantid Elixir	3371	Crystal Vial	1	
76075	Mantid Elixir	72234	Green Tea Leaf	2	
76076	Mad Hozen Elixir	3371	Crystal Vial	1	
76076	Mad Hozen Elixir	72237	Rain Poppy	2	
76077	Elixir of Weaponry	3371	Crystal Vial	1	
76077	Elixir of Weaponry	72235	Silkweed	2	
76078	Elixir of the Rapids	3371	Crystal Vial	1	
76078	Elixir of the Rapids	72237	Rain Poppy	1	
76078	Elixir of the Rapids	79010	Snow Lily	1	
76079	Elixir of Peace	3371	Crystal Vial	1	
76079	Elixir of Peace	72237	Rain Poppy	1	
76079	Elixir of Peace	79011	Fool's Cap	1	
76080	Elixir of Perfection	3371	Crystal Vial	1	
76080	Elixir of Perfection	72235	Silkweed	1	
76080	Elixir of Perfection	79010	Snow Lily	1	
76081	Elixir of Mirrors	3371	Crystal Vial	1	
76081	Elixir of Mirrors	72235	Silkweed	1	
76081	Elixir of Mirrors	79011	Fool's Cap	1	
76083	Monk's Elixir	3371	Crystal Vial	1	
76083	Monk's Elixir	72237	Rain Poppy	1	
76083	Monk's Elixir	72235	Silkweed	1	
76084	Flask of Spring Blossoms	3371	Crystal Vial	1	
76084	Flask of Spring Blossoms	79010	Snow Lily	4	
76084	Flask of Spring Blossoms	72238	Golden Lotus	1	
76085	Flask of the Warm Sun	3371	Crystal Vial	1	
76085	Flask of the Warm Sun	72235	Silkweed	4	
76085	Flask of the Warm Sun	72238	Golden Lotus	1	
76086	Flask of Falling Leaves	3371	Crystal Vial	1	
76086	Flask of Falling Leaves	72234	Green Tea Leaf	4	
76086	Flask of Falling Leaves	72238	Golden Lotus	1	
76087	Flask of the Earth	3371	Crystal Vial	1	
76087	Flask of the Earth	72237	Rain Poppy	4	
76087	Flask of the Earth	72238	Golden Lotus	1	
76088	Flask of Winter's Bite	3371	Crystal Vial	1	
76088	Flask of Winter's Bite	79011	Fool's Cap	4	
76088	Flask of Winter's Bite	72238	Golden Lotus	1	
76089	Virmen's Bite	3371	Crystal Vial	1	
76089	Virmen's Bite	72234	Green Tea Leaf	1	
76089	Virmen's Bite	79010	Snow Lily	1	
76090	Potion of the Mountains	3371	Crystal Vial	1	
76090	Potion of the Mountains	72234	Green Tea Leaf	1	
76090	Potion of the Mountains	72237	Rain Poppy	1	
76092	Potion of Focus	3371	Crystal Vial	1	
76092	Potion of Focus	79010	Snow Lily	2	
76093	Potion of the Jade Serpent	3371	Crystal Vial	1	
76093	Potion of the Jade Serpent	72234	Green Tea Leaf	1	
76093	Potion of the Jade Serpent	72235	Silkweed	1	
76094	Alchemist's Rejuvenation	3371	Crystal Vial	1	
76094	Alchemist's Rejuvenation	72234	Green Tea Leaf	1	
76095	Potion of Mogu Power	3371	Crystal Vial	1	
76095	Potion of Mogu Power	72234	Green Tea Leaf	1	
76095	Potion of Mogu Power	79011	Fool's Cap	1	
76096	Darkwater Potion	3371	Crystal Vial	1	
76096	Darkwater Potion	87872	Desecrated Oil	3	
76097	Master Healing Potion	3371	Crystal Vial	1	
76097	Master Healing Potion	72234	Green Tea Leaf	1	
76098	Master Mana Potion	3371	Crystal Vial	2	
76098	Master Mana Potion	79010	Snow Lily	1	
76098	Master Mana Potion	72234	Green Tea Leaf	1	
76098	Master Mana Potion	79011	Fool's Cap	1	
76131	Primordial Ruby	76136	Pandarian Garnet	1	
76131	Primordial Ruby	72238	Golden Lotus	1	
76132	Primal Diamond	76139	Wild Jade	2	
76132	Primal Diamond	76140	Vermilion Onyx	2	
76132	Primal Diamond	76141	Imperial Amethyst	2	
76138	River's Heart	76133	Lapis Lazuli	1	
76138	River's Heart	72238	Golden Lotus	1	
76139	Wild Jade	76137	Alexandrite	1	
76139	Wild Jade	72238	Golden Lotus	1	
76140	Vermilion Onyx	76130	Tiger Opal	1	
76140	Vermilion Onyx	72238	Golden Lotus	1	
76141	Imperial Amethyst	76135	Roguestone	1	
76141	Imperial Amethyst	72238	Golden Lotus	1	
76142	Sun's Radiance	76134	Sunstone	1	
76142	Sun's Radiance	72238	Golden Lotus	1	
76502	Rigid Lapis Lazuli	76133	Lapis Lazuli	1	
76504	Stormy Lapis Lazuli	76133	Lapis Lazuli	1	
76505	Sparkling Lapis Lazuli	76133	Lapis Lazuli	1	
76508	Piercing Alexandrite	76137	Alexandrite	1	
76509	Lightning Alexandrite	76137	Alexandrite	1	
76510	Sensei's Alexandrite	76137	Alexandrite	1	
76511	Effulgent Alexandrite	76137	Alexandrite	1	
76513	Balanced Alexandrite	76137	Alexandrite	1	
76514	Vivid Alexandrite	76137	Alexandrite	1	
76517	Radiant Alexandrite	76137	Alexandrite	1	
76518	Shattered Alexandrite	76137	Alexandrite	1	
76520	Jagged Alexandrite	76137	Alexandrite	1	
76522	Forceful Alexandrite	76137	Alexandrite	1	
76527	Crafty Tiger Opal	76130	Tiger Opal	1	
76529	Inscribed Tiger Opal	76130	Tiger Opal	1	
76532	Stalwart Tiger Opal	76130	Tiger Opal	1	
76533	Champion's Tiger Opal	76130	Tiger Opal	1	
76534	Deft Tiger Opal	76130	Tiger Opal	1	
76535	Wicked Tiger Opal	76130	Tiger Opal	1	
76537	Fierce Tiger Opal	76130	Tiger Opal	1	
76540	Artful Tiger Opal	76130	Tiger Opal	1	
76542	Skillful Tiger Opal	76130	Tiger Opal	1	
76544	Tenuous Tiger Opal	76130	Tiger Opal	1	
76549	Accurate Roguestone	76135	Roguestone	1	
76551	Retaliating Roguestone	76135	Roguestone	1	
76552	Etched Roguestone	76135	Roguestone	1	
76555	Shifting Roguestone	76135	Roguestone	1	
76556	Guardian's Roguestone	76135	Roguestone	1	
76560	Delicate Pandarian Garnet	76136	Pandarian Garnet	1	
76561	Precise Pandarian Garnet	76136	Pandarian Garnet	1	
76562	Brilliant Pandarian Garnet	76136	Pandarian Garnet	1	
76564	Bold Pandarian Garnet	76136	Pandarian Garnet	1	
76565	Smooth Sunstone	76134	Sunstone	1	
76566	Subtle Sunstone	76134	Sunstone	1	
76567	Quick Sunstone	76134	Sunstone	1	
76568	Fractured Sunstone	76134	Sunstone	1	
76636	Rigid River's Heart	76138	River's Heart	1	
76637	Stormy River's Heart	76138	River's Heart	1	
76638	Sparkling River's Heart	76138	River's Heart	1	
76639	Solid River's Heart	76138	River's Heart	1	
76640	Misty Wild Jade	76139	Wild Jade	1	
76641	Piercing Wild Jade	76139	Wild Jade	1	
76642	Lightning Wild Jade	76139	Wild Jade	1	
76643	Sensei's Wild Jade	76139	Wild Jade	1	
76644	Effulgent Wild Jade	76139	Wild Jade	1	
76645	Zen Wild Jade	76139	Wild Jade	1	
76646	Balanced Wild Jade	76139	Wild Jade	1	
76647	Vivid Wild Jade	76139	Wild Jade	1	
76648	Turbid Wild Jade	76139	Wild Jade	1	
76649	Radiant Wild Jade	76139	Wild Jade	1	
76650	Shattered Wild Jade	76139	Wild Jade	1	
76651	Energized Wild Jade	76139	Wild Jade	1	
76652	Jagged Wild Jade	76139	Wild Jade	1	
76653	Regal Wild Jade	76139	Wild Jade	1	
76654	Forceful Wild Jade	76139	Wild Jade	1	
76656	Puissant Wild Jade	76139	Wild Jade	1	
76657	Steady Wild Jade	76139	Wild Jade	1	
76658	Deadly Vermilion Onyx	76140	Vermilion Onyx	1	
76659	Crafty Vermilion Onyx	76140	Vermilion Onyx	1	
76660	Potent Vermilion Onyx	76140	Vermilion Onyx	1	
76661	Inscribed Vermilion Onyx	76140	Vermilion Onyx	1	
76662	Polished Vermilion Onyx	76140	Vermilion Onyx	1	
76663	Resolute Vermilion Onyx	76140	Vermilion Onyx	1	
76664	Stalwart Vermilion Onyx	76140	Vermilion Onyx	1	
76665	Champion's Vermilion Onyx	76140	Vermilion Onyx	1	
76666	Deft Vermilion Onyx	76140	Vermilion Onyx	1	
76667	Wicked Vermilion Onyx	76140	Vermilion Onyx	1	
76668	Reckless Vermilion Onyx	76140	Vermilion Onyx	1	
76669	Fierce Vermilion Onyx	76140	Vermilion Onyx	1	
76670	Adept Vermilion Onyx	76140	Vermilion Onyx	1	
76671	Keen Vermilion Onyx	76140	Vermilion Onyx	1	
76672	Artful Vermilion Onyx	76140	Vermilion Onyx	1	
76673	Fine Vermilion Onyx	76140	Vermilion Onyx	1	
76674	Skillful Vermilion Onyx	76140	Vermilion Onyx	1	
76675	Lucent Vermilion Onyx	76140	Vermilion Onyx	1	
76676	Tenuous Vermilion Onyx	76140	Vermilion Onyx	1	
76678	Splendid Vermilion Onyx	76140	Vermilion Onyx	1	
76679	Resplendent Vermilion Onyx	76140	Vermilion Onyx	1	
76680	Glinting Imperial Amethyst	76141	Imperial Amethyst	1	
76681	Accurate Imperial Amethyst	76141	Imperial Amethyst	1	
76682	Veiled Imperial Amethyst	76141	Imperial Amethyst	1	
76683	Retaliating Imperial Amethyst	76141	Imperial Amethyst	1	
76684	Etched Imperial Amethyst	76141	Imperial Amethyst	1	
76685	Mysterious Imperial Amethyst	76141	Imperial Amethyst	1	
76686	Purified Imperial Amethyst	76141	Imperial Amethyst	1	
76687	Shifting Imperial Amethyst	76141	Imperial Amethyst	1	
76688	Guardian's Imperial Amethyst	76141	Imperial Amethyst	1	
76689	Timeless Imperial Amethyst	76141	Imperial Amethyst	1	
76690	Defender's Imperial Amethyst	76141	Imperial Amethyst	1	
76691	Sovereign Imperial Amethyst	76141	Imperial Amethyst	1	
76692	Delicate Primordial Ruby	76131	Primordial Ruby	1	
76693	Precise Primordial Ruby	76131	Primordial Ruby	1	
76694	Brilliant Primordial Ruby	76131	Primordial Ruby	1	
76695	Flashing Primordial Ruby	76131	Primordial Ruby	1	
76696	Bold Primordial Ruby	76131	Primordial Ruby	1	
76697	Smooth Sun's Radiance	76142	Sun's Radiance	1	
76698	Subtle Sun's Radiance	76142	Sun's Radiance	1	
76699	Quick Sun's Radiance	76142	Sun's Radiance	1	
76700	Fractured Sun's Radiance	76142	Sun's Radiance	1	
76701	Mystic Sun's Radiance	76142	Sun's Radiance	1	
76734	Serpent's Eye	90407	Sparkling Shard	9	
76884	Agile Primal Diamond	76132	Primal Diamond	1	
76885	Burning Primal Diamond	76132	Primal Diamond	1	
76886	Reverberating Primal Diamond	76132	Primal Diamond	1	
76888	Revitalizing Primal Diamond	76132	Primal Diamond	1	
76891	Powerful Primal Diamond	76132	Primal Diamond	1	
76894	Forlorn Primal Diamond	76132	Primal Diamond	1	
76895	Austere Primal Diamond	76132	Primal Diamond	1	
77101	Glyph of Shadow	39354	Light Parchment	1	
77101	Glyph of Shadow	43120	Celestial Ink	3	
